user_id,status_id,created_at,screen_name,text,source,display_text_width,favorite_count,retweet_count,hashtags
x448024127,x1246099689633722368,2020-04-03 15:38:12,chevitadestenti,"GANDIA PEZZO DI MERDA INFAME BASTARDK 

#LaCasaDePapel4 #LaCasaDePapel #lacasadicarta #lacasadicarta4",Twitter for iPhone,101,1,0,LaCasaDePapel4 LaCasaDePapel lacasadicarta lacasadicarta4
x448024127,x1246050410491793411,2020-04-03 12:22:23,chevitadestenti,per una volta forse ho amato tokyo #LaCasaDePapel4 #LaCasaDePapel #lacasadicarta #lacasadicarta4,Twitter for iPhone,96,0,0,LaCasaDePapel4 LaCasaDePapel lacasadicarta lacasadicarta4
x717428109,x1246042331167567872,2020-04-03 11:50:16,whoviansoul,ogni singola donna di lcdp ARTE ogni shot mi innamoro madonna #LaCasaDePapel https://t.co/wmhGisIIUT,Twitter for iPhone,76,1,1,LaCasaDePapel
x717428109,x1246053504067698698,2020-04-03 12:34:40,whoviansoul,"VOI DOVETE STARE LASCIARE A NAIROBI MI AVETE CAPITO 
#LaCasaDePapel https://t.co/KgOwxQNtGR",Twitter for iPhone,67,1,0,LaCasaDePapel
x717428109,x1246098542474772480,2020-04-03 15:33:38,whoviansoul,Comunque quando dicevo che i Serquel si sarebbe reunited a fine stagione ero positiva dunque MHHHHHHHH managgia a me #LaCasaDePapel,Twitter for iPhone,131,3,0,LaCasaDePapel
x717428109,x1245994916771217408,2020-04-03 08:41:52,whoviansoul,L’asse Tokyo-Rio-Denver-Monica é l’asse dei rincoglioniti #LaCasaDePapel,Twitter for iPhone,72,11,1,LaCasaDePapel
x717428109,x1245990171130167296,2020-04-03 08:23:00,whoviansoul,"ALICIA HA DETTO VIS A VIS ED È SUBITO ZULEMA 
#LacasaDePapel https://t.co/JESkdTN4f3",Twitter for iPhone,60,6,0,LacasaDePapel
x717428109,x1246049528920367107,2020-04-03 12:18:52,whoviansoul,"Okay devo vedere l’ep 6, devo dire che purtroppo la stagione non mi sta entusiasmando (e io ho amato invece la parte 3) é che ogni storyline é bruttina idk #LaCasaDePapel",Twitter for iPhone,170,0,0,LaCasaDePapel
x717428109,x1245990435048341504,2020-04-03 08:24:03,whoviansoul,Che puttanaio il matrimonio di Berlino ADOROOOOO #LacasaDePapel,Twitter for iPhone,63,0,0,LacasaDePapel
x151793885,x1246098504017154049,2020-04-03 15:33:29,chiatthew,Ho finito la quarta parte adesso e ci sono le mie lacrime sparse sul bus #LaCasaDePapel,Twitter for iPhone,87,0,0,LaCasaDePapel
x507675621,x1246098382726270981,2020-04-03 15:33:00,GiustinoGnagna,@MenteObliqua @badmonta ma kikkatso è? tokio de #LaCasaDePapel?,Twitter Web App,39,1,0,LaCasaDePapel
x908330325658480640,x1246097963492900864,2020-04-03 15:31:20,AzrOrganization,"O bella ciao, bella ciao, bella ciao, ciao, ciao... <U+0001F3B6>

#LaCasaDePapel #MoneyHeist4 #Netflix https://t.co/Q4uj7Yrotc",Twitter for Android,91,7,0,LaCasaDePapel MoneyHeist4 Netflix
x1068195649,x1246097874024366081,2020-04-03 15:30:59,freeeitaly,"Nuova puntata di 30 MINUTI DI... presentato da ANIME IN TOUR
https://t.co/Ta8HvgQCXS
•
•
#LaCasaDePapel4 #ilparadisodellesignore #coronarvirusitalia #3aprile #COVID19 #quarantena #LaCasaDePapel #iorestoacasa #MoneyHeist4 #StayAtHome https://t.co/pdAD5glgsM",Twitter for iPhone,232,0,0,LaCasaDePapel4 ilparadisodellesignore coronarvirusitalia 3aprile COVID19 quarantena LaCasaDePapel iorestoacasa MoneyHeist4 StayAtHome
x569186695,x1246097850188083202,2020-04-03 15:30:53,iluvhaarry,"SPOILER #Lacasadepapel
NON LEGGETE
-
-
-
-
PORCA PUTTANA STO PIANGENDO COME UNA CRETINA. PERCHÉ? QUEL PEZZO DI MERDA, LO ODIO",Twitter for iPhone,125,1,0,Lacasadepapel
x374046251,x1246097687918841858,2020-04-03 15:30:14,LoreVero9,Temo di essere l'unico al mondo a non aver mai visto #LaCasaDePapel,Twitter for Android,67,0,0,LaCasaDePapel
x2951873415,x1246097095322460163,2020-04-03 15:27:53,iM_Thunder19,"Non ho neanche finito di vederla, ma direi di lanciare l'hashtag #GandiaHijoDe... Completate voi
#LaCasaDePapel4 #LaCasaDePapel",Twitter for Android,127,0,0,GandiaHijoDe LaCasaDePapel4 LaCasaDePapel
x539020690,x1246090547057561601,2020-04-03 15:01:52,martinaawn,"Episodio sei e no, non mi sta piacendo proprio. Mi sta antipatica la metà dei personaggi e anche di più, non mi piacciono gli inciuci e mi mancano i piani fighi e intriganti #LaCasaDePapel",Twitter for Android,188,0,0,LaCasaDePapel
x539020690,x1246065441966940160,2020-04-03 13:22:06,martinaawn,La storia di Alicia è arrivata come un fulmine a ciel sereno e mi ha distrutta #LaCasaDePapel https://t.co/Sr7QdUhOKP,Twitter Web App,93,0,0,LaCasaDePapel
x539020690,x1246095493589020676,2020-04-03 15:21:31,martinaawn,"Scandaloso, letteralmente l'unico personaggio che mi piaceva e che salvavo. Pazzi veramente #LaCasaDePapel",Twitter for Android,106,0,0,LaCasaDePapel
x1654358970,x1246094624718041089,2020-04-03 15:18:04,tah_m91,"Ciao #Nairobi <U+0001F44B><U+0001F3FB>
#LaCasaDePapel https://t.co/5iAsHCZHpi",Twitter for iPhone,31,2,0,Nairobi LaCasaDePapel
x187245223,x1246093927255609346,2020-04-03 15:15:18,Stay110606,"La cosa più bella de #LaCasaDePapel  è che quelli che muoiono continuano ad essere presenti tramite i flashback, rendendo più facile accettare la loro morte e soprattutto continuando a vedere gli attori a cui ci siamo affezionati #lacasadicarta https://t.co/89W7eeHCx1",Twitter for Android,244,1,0,LaCasaDePapel lacasadicarta
x187245223,x1246085247621574656,2020-04-03 14:40:48,Stay110606,"Finalmente posso togliere tutte le parole silenziate e farmi passare l'ansia da spoiler 

 #LaCasadicarta #LaCasaDePapel https://t.co/MvWT9o3EFf",Twitter for Android,120,0,0,LaCasadicarta LaCasaDePapel
x469482157,x1246093850646634496,2020-04-03 15:14:59,teo_pappa,La quinta stagione la caricate domani voglio augurarmi #LaCasaDePapel,Twitter for iPhone,69,26,1,LaCasaDePapel
x433523572,x1245406255134408706,2020-04-01 17:42:44,FrancyFavotto,"#Show: “#Lacasadicarta”, i #personaggi e il #test. Tu a chi assomigli? https://t.co/1Jak0LpLIK #CasaDePapel #LaCasaDePapel #LaCasaDePapel4 #lacasadicarta4 #quiz #Netflix #serietv #tv #staseraintv #ilprofessore #berlino #tokyo #ursulacorberó #rio #curiosità #Psicologia #psiche",Twitter for iPhone,276,0,0,Show Lacasadicarta personaggi test CasaDePapel LaCasaDePapel LaCasaDePapel4 lacasadicarta4 quiz Netflix serietv tv staseraintv ilprofessore berlino tokyo ursulacorberó rio curiosità Psicologia psiche
x433523572,x1246093451441168394,2020-04-03 15:13:24,FrancyFavotto,A quale #personaggio de «#Lacasadicarta» assomigli? https://t.co/NrxMhvybTu #show #CasaDePapel #LaCasaDePapel #LaCasaDePapel4 #lacasadicarta4 #quiz #Netflix #serietv #tv #staseraintv #ilprofessore #berlino #tokyo #ursulacorberó #rio #curiosità #Psicologia #psiche,Twitter Web Client,263,0,0,personaggio Lacasadicarta show CasaDePapel LaCasaDePapel LaCasaDePapel4 lacasadicarta4 quiz Netflix serietv tv staseraintv ilprofessore berlino tokyo ursulacorberó rio curiosità Psicologia psiche
x297565747,x1246092722265640961,2020-04-03 15:10:30,lucariello4tuna,"Franco Battiato mudo <U+0001F92B>
#LaCasaDePapel https://t.co/PqAezXJOyU",Twitter for Android,37,0,0,LaCasaDePapel
x794086880,x1246080715042754560,2020-04-03 14:22:48,qualunqueBea,Vabbè Berlino e i frati che cantano Umberto Tozzi apice della climax della stagione #LaCasaDePapel,Twitter for iPhone,98,0,0,LaCasaDePapel
x794086880,x1246092398226296834,2020-04-03 15:09:13,qualunqueBea,Io spero tanto ma tanto che Battiato stia guardando #LaCasaDePapel perché la versione gregoriana di Centro di Gravità Permanente è la sintesi perfetta di un’intera filosofia musicale (e poi c’è quella cosa della rapina...),Twitter for iPhone,222,0,0,LaCasaDePapel
x1180053890315821057,x1246081613127135234,2020-04-03 14:26:22,unbelrumore,GANDÌA PEZZO DI MERDA SCHIFOSOOOOOOO #LaCasaDePapel,Twitter for Android,51,3,0,LaCasaDePapel
x1180053890315821057,x1246088520403386369,2020-04-03 14:53:49,unbelrumore,quasi peggio di arturito #LaCasaDePapel https://t.co/9DjMgu6JE8,Twitter for Android,39,1,0,LaCasaDePapel
x1180053890315821057,x1246091367845105664,2020-04-03 15:05:08,unbelrumore,"devo interrompere un attimo ma pur di finire, resto sveglia tutta la notte !!anche se comunque sono alla quinta puntata #LaCasaDePapel",Twitter for Android,134,0,0,LaCasaDePapel
x131160608,x1246090441252102145,2020-04-03 15:01:27,DesperatelyGiu,"Finito.
Bene ma non benissimo. 
Che ansia, raga. CHE ANSIAAAAAAA.
#LacaseDePapel4 #LaCasaDePapel #LCDP https://t.co/U4A7ABs5YJ",Twitter for Android,102,55,9,LacaseDePapel4 LaCasaDePapel LCDP
x131160608,x1246057991872425984,2020-04-03 12:52:30,DesperatelyGiu,"Ho appena finito il sesto episodio.
Io ora: 
#LaCasaDePapel4 
#LCDP4 #LaCasaDePapel https://t.co/fbGNh6w5mO",Twitter for Android,83,47,10,LaCasaDePapel4 LCDP4 LaCasaDePapel
x510459855,x1246088070518235138,2020-04-03 14:52:01,odirettore,"Comunque visto il periodo pasquale si poteva chiamare Casa-tiello di carta.
#LaCasadicarta #LaCasaDePapel",Twitter for Android,105,0,0,LaCasadicarta LaCasaDePapel
x369543191,x1246068495156228096,2020-04-03 13:34:14,xoxo_tvseries,"Ne ho provato di orgoglio e venerazione per EL PROFESOR in questa serie, ma come nell' episodio 7 MAI. ES EL PUTO AMO #LaCasaDePapel #LaCasaDePapel4",Twitter for Android,148,1,0,LaCasaDePapel LaCasaDePapel4
x369543191,x1246086875275804672,2020-04-03 14:47:16,xoxo_tvseries,"Madonna che adrenalina l'ultimo episodio.
Ovviamente Sierra mi aspetto che tu capisca di doverti finalmente congiungere con i vincenti, tu e el profesor insieme... <U+0001F525><U+0001F525> #LaCasaDePapel #Lacasadepapel4",Twitter for Android,197,0,0,LaCasaDePapel Lacasadepapel4
x369543191,x1246070379623448576,2020-04-03 13:41:44,xoxo_tvseries,"Inizio ultimo episodio 
Io: MORTA #LaCasaDePapel #Lacasadepapel4 https://t.co/SKVDMJUQpp",Twitter for Android,64,1,0,LaCasaDePapel Lacasadepapel4
x1146259079200854017,x1246086870817099776,2020-04-03 14:47:15,KianaJola,"Questa mattina mi sono alzato
O bella ciao, bella ciao, bella ciao, ciao, ciao #MoneyHeistS4 #LaCasaDePapel",Twitter for iPhone,107,1,0,MoneyHeistS4 LaCasaDePapel
x80038104,x1246086667540344838,2020-04-03 14:46:27,Millazena,Da quando possiamo parlare de #LaCasaDePapel? Che io stasera probabilmente mi fulmino 4 puntate di fila,TweetDeck,103,3,0,LaCasaDePapel
x80038104,x1246070121765826562,2020-04-03 13:40:42,Millazena,Scusate io ho appena iniziato a vedere #LaCasaDePapel ma la parte di “Ti amo” con i fratini che fanno il coro non so quando mai riuscirò ad elaborarla forse mai,TweetDeck,160,5,0,LaCasaDePapel
x2975383100,x1246086362488623104,2020-04-03 14:45:14,Avdoreneil,"Io non mi riprenderò mai più
#LaCasaDePapel",Twitter for iPhone,43,0,0,LaCasaDePapel
x526318508,x1246085874334367744,2020-04-03 14:43:18,almaferreroo,Checkmate! Bella ciao! <U+0001F622> #moneyheist #lacasadepapel,Twitter for iPhone,51,0,0,moneyheist lacasadepapel
x915518351824359424,x1246085442472161281,2020-04-03 14:41:35,izrxela,"E niente raga, oggi l'unica cosa uscita è La Casa di Carta.

#LaCasaDePapel #lacasadicarta4",Twitter for Android,91,0,0,LaCasaDePapel lacasadicarta4
x70634831,x1246084429627392000,2020-04-03 14:37:33,RikBon77,"Attenzione #SpoilerAlert #lacasadicarta

Eccallà... Ci toccherà #lacasadicarta5 

Mapporcatroia #lacasadicarta4 #lacasadepapel",Twitter for Android,126,0,0,SpoilerAlert lacasadicarta lacasadicarta5 lacasadicarta4 lacasadepapel
x200953384,x1246084215499866113,2020-04-03 14:36:42,NadyLaGrafica,"Sono una persona speciale.
Non ho mai assaggiato i #nutellabiscuit e non ho mai guardato #LaCasaDePapel
Sì. Sono un essere speciale. 
E...sì, voglio un oscar per questo.
<U+0001F602><U+0001F602>",Twitter for iPhone,172,1,0,nutellabiscuit LaCasaDePapel
x1930966879,x1246083601017507840,2020-04-03 14:34:16,desideroliam,sto iniziando la sesta puntata de #LaCasaDePapel,Twitter for Android,48,0,0,LaCasaDePapel
x257420599,x1246083046710763520,2020-04-03 14:32:04,laurenagustin_,Last episode shsjusiddj <U+0001F62D><U+0001F62D><U+0001F62D> #LaCasaDePapel,Twitter for Android,42,0,0,LaCasaDePapel
x172853060,x1246082729613148160,2020-04-03 14:30:48,xbennibeer,Se la Quarantena fosse una persona. #LaCasaDePapel https://t.co/NDhAWoZOcg,Twitter for iPhone,50,2,0,LaCasaDePapel
x1371974934,x1246082584704102403,2020-04-03 14:30:13,jasminebertaz,Berlino che canta Umberto Tozzi. A MANI STRA BASSE VINCE LUI. #LaCasadicarta #LaCasaDePapel,Twitter for iPhone,91,4,1,LaCasadicarta LaCasaDePapel
x3092581031,x1246082455775465472,2020-04-03 14:29:43,1AsinoKeVola,mi sa che devo devo bloccare tutti gli # della casa di carta o tra un po mi spoilerano tutta la stagione #LaCasadicarta #lacasadicarta4 #LaCasaDePapel,Twitter Web App,150,0,0,LaCasadicarta lacasadicarta4 LaCasaDePapel
x199708665,x1246082420270673920,2020-04-03 14:29:34,samanthabaccaro,Quando sono le 16.30 e ancora non vedi i meme di #Conte al posto del Professore. #LaCasadicarta #LaCasaDePapel https://t.co/q3r2ebNbmU,Twitter for Android,110,1,0,Conte LaCasadicarta LaCasaDePapel
x607665343,x1246082391501873152,2020-04-03 14:29:27,sheisachi,se non esco pazza per la quarantena sicuro esco pazza per colpa di #LaCasaDePapel,Twitter for iPhone,81,0,0,LaCasaDePapel
x722191157158146048,x1246082369100144643,2020-04-03 14:29:22,Daniel_blog_,"Una mantina, mi sono alzato, o bella ciao! Bella ciao! Bella ciao ciao ciao!
Una martina, mi sono alzato ,ho incontrato L'invasor.
Oh! Partigiano, portami via, o bella ciao! Bella ciao! Bella ciao ciao ciao!
Oh! Partigiano, portami via, ché mi sento di morir.

#LaCasaDePapel",Twitter for Android,275,0,0,LaCasaDePapel
x718162565881323520,x1246082141940842496,2020-04-03 14:28:28,isoflurano,"Ma com’è successo che siamo passati da ‘Bella ciao’ a Umberto Tozzi? 
#LaCasaDePapel",Twitter for iPhone,84,1,0,LaCasaDePapel
x1892598182,x1246081995148386304,2020-04-03 14:27:53,abcalimquim,BELLA CIAO <U+2665><U+FE0F> #MoneyHeist4 #LaCasaDePapel,Twitter for iPhone,41,1,0,MoneyHeist4 LaCasaDePapel
x1194396373535350785,x1246081983643619329,2020-04-03 14:27:50,quellabruna,"Ma el professor è un estupido perché pur essendo genio del crimine si fa fregare dagli sbirri, daje. Forza mujeres! Especialmente Tokio e Nairobi! #LaCasaDePapel",Twitter Web App,161,0,0,LaCasaDePapel
x1232677077108842499,x1246081937648889857,2020-04-03 14:27:39,Giulia_Futura,Non ho ancora visto la nuova stagione de #LaCasaDePapel e #Twitter è il posto in cui gli spoiler sono sempre dietro l'angolo. https://t.co/zRlHT7FCKA,Twitter for Android,125,6,0,LaCasaDePapel Twitter
x1232677077108842499,x1245689241188945920,2020-04-02 12:27:13,Giulia_Futura,"In vista della nuova stagione de #LaCasaDePapel, stavo pensando... Ma quanto è irresponsabile #Tokyo?! https://t.co/sZwwQFKTC3",Twitter for Android,102,4,0,LaCasaDePapel Tokyo
x794611163594194944,x1246081789669642240,2020-04-03 14:27:04,elderrds,"Bella ciao, Bella ciao, Bella ciao, ciao ciao... 
#LaCasaDePapel",Twitter for iPhone,64,1,0,LaCasaDePapel
x1076671102120685568,x1246081243692724228,2020-04-03 14:24:54,flakkiiss_,BELLA CIAO #LaCasaDePapel,Twitter for iPhone,25,0,0,LaCasaDePapel
x256388215,x1246080249718362112,2020-04-03 14:20:57,ChriScandy82,@NetflixIT Sappiate che ho finito ora la 4 stagione e sinceramente vi odio un pochino <U+0001F61C> #nospoiler #LaCasaDePapel,Twitter for iPhone,102,8,0,nospoiler LaCasaDePapel
x542735185,x1246080249663717377,2020-04-03 14:20:57,SURVASH,"MA 

COSA 

STRACAZZO 

È DIVENTATA

#lacasadicarta4 #LaCasaDePapel",Twitter for iPhone,67,0,0,lacasadicarta4 LaCasaDePapel
x822857735863734272,x1246080110421213187,2020-04-03 14:20:24,riccardolaghii,"La verità negli occhi degli appassionati.
#LaCasaDePapel https://t.co/AyESU7YP0C",Twitter for iPhone,56,21,3,LaCasaDePapel
x837283017534078977,x1246080085196771328,2020-04-03 14:20:18,signoramaria_,"Dopo la maratona di oggi una paella me la merito anche io però
#lacasadicarta4 #LaCasaDePapel",Twitter for Android,93,0,0,lacasadicarta4 LaCasaDePapel
x475117733,x1246080062920765442,2020-04-03 14:20:12,GiadaGrassi1,Il primo che spoilera #LaCasaDePapel https://t.co/bPo2ggxqSa,Twitter for iPhone,36,0,0,LaCasaDePapel
x1099379993539428352,x1246080028078718984,2020-04-03 14:20:04,llyfrausandrain,"tutti che si lamentano degli spoiler, io che non ne ho trovato manco uno.

#LaCasaDePapel
#LCDP4",Twitter for Android,96,32,0,LaCasaDePapel LCDP4
x1244011613402935297,x1246079563802738690,2020-04-03 14:18:13,eternacorrente,Io bimbo di #Nairobi ora e per sempre. #LaCasaDePapel #Netflix @NetflixIT,Twitter for Android,73,1,0,Nairobi LaCasaDePapel Netflix
x856293696706359296,x1246079528004452352,2020-04-03 14:18:05,evelything,ai gente eu faria tanto o marsella............ #LaCasaDePapel,Twitter for Android,61,0,0,LaCasaDePapel
x553035073,x1246079398916349952,2020-04-03 14:17:34,G3RA7D,Una mattina mi son svegliato #LaCasaDePapel,Twitter for Android,43,0,0,LaCasaDePapel
x1595692171,x1246079356478328833,2020-04-03 14:17:24,Peyton0452,Volevo dirvi che qualcosa per intrattenere non deve essere per forza di qualità. Ciao grandissimi. #LaCasaDePapel #LCDP #LaCasadicarta,Twitter for Android,134,2,0,LaCasaDePapel LCDP LaCasadicarta
x1035598075,x1246079122075463681,2020-04-03 14:16:28,__lukessmile,ho avuto l'ansia per tutta la stagione ok #LCDP4 #LaCasaDePapel https://t.co/xHzDoUwxkH,Twitter for Android,63,7,0,LCDP4 LaCasaDePapel
x1228625912184393728,x1246078984556892160,2020-04-03 14:15:55,GazzettaTrash,"Io tutti i giorni <U+0001F634><U+0001F634><U+0001F634>
Oggi pure con #lacasadicarta4

#3aprile #coronarvirusitalia #LaCasaDePapel #LCDP4 #Nairobi https://t.co/IFGWzFpHxY",Twitter for Android,112,10,4,lacasadicarta4 3aprile coronarvirusitalia LaCasaDePapel LCDP4 Nairobi
x1183430253869436928,x1246078769389096961,2020-04-03 14:15:04,_carmenmarulli_,"Ho finito #lacasadicarta4  
Ho bisogno di parlarne con qualcuno ma ancora nessuno dei miei amici l’ha finita ..... #LaCasaDePapel",Twitter for iPhone,129,0,0,lacasadicarta4 LaCasaDePapel
x2881993150,x1246078706352902145,2020-04-03 14:14:49,trulymorganj,BELLA CIAO BELLA CIAO BELLA CIAO CIAO CIAO #LaCasaDePapel,Twitter for iPhone,57,0,1,LaCasaDePapel
x3395208077,x1246078565482971136,2020-04-03 14:14:15,perplimimi,Qual è il personaggio che odiate di più de #LaCasaDePapel e perché proprio Arturo?,Twitter for iPhone,82,59,1,LaCasaDePapel
x637317425,x1246078492262961153,2020-04-03 14:13:58,hemswxrthbae,NNONONONONONONONONOO <U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D> #LaCasaDePapel,Twitter for Android,40,0,0,LaCasaDePapel
x608002250,x1246078431143624704,2020-04-03 14:13:43,VoglioLaFavola,"Io e mia nipote (quasi 17 anni) stiamo guardando insieme #LaCasaDePapel 
Stagione 4 Epis 2 parte ""Centro di gravità permanente"" e io canto a squarciagola. Lei non conosce la canzone e mi guarda strano.

Madonna Santa ma quanto sono veeeecchiaaaa?!",Twitter for Android,247,6,0,LaCasaDePapel
x772827251679387648,x1246078407944941569,2020-04-03 14:13:38,lunafabbro1,Boh comunque sta stagione fa veramente cagare #LaCasaDePapel,Twitter for iPhone,60,0,0,LaCasaDePapel
x15084595,x1246078384553299968,2020-04-03 14:13:32,Rockdriguez_29,"Oh bella ciao bella ciao.... <U+0001F525><U+0001F525>

#LaCasaDePapel #TheMoneyHeist 
#LaCasaDePapel4 https://t.co/NCQO1rs5KA",Twitter for Android,79,0,0,LaCasaDePapel TheMoneyHeist LaCasaDePapel4
x1205907194,x1246078308741271552,2020-04-03 14:13:14,_peppe540_,Ma io pensavo che finisse con questa stagione <U+0001F602><U+0001F602> #LaCasaDePapel,Twitter for iPhone,63,0,0,LaCasaDePapel
x1174101351372079115,x1246078245499539456,2020-04-03 14:12:59,umbertotneri,"Effettivamente guardare l‘intera quarta stagione della casa di carta in 6 ore e 50 minuti dalle 9:00 appena uscita non è tanto normale
#LaCasaDePapel #NetflixDrug https://t.co/tkuZIsXXED",Twitter for iPhone,162,2,0,LaCasaDePapel NetflixDrug
x1155449561432956928,x1246078242341224448,2020-04-03 14:12:58,eggiada,"Io quando ho visto Berlino cantare ""Ti Amo"":
#LCDP4 #LaCasaDePapel https://t.co/f3TqFz2Cp6",Twitter for Android,66,2,0,LCDP4 LaCasaDePapel
x1139221284078985216,x1246078153099038722,2020-04-03 14:12:37,FabrisMelanie,Io come Marsiglia: la musica risolleva l’animo #LaCasaDePapel,Twitter for iPhone,61,4,0,LaCasaDePapel
x1228609947883200512,x1246077729969143808,2020-04-03 14:10:56,semiih_28,"O bella ciao, bella ciao, bella ciao, ciao, ciao
O partigiano, portami via 
#LaCasaDePapel",Twitter for iPhone,90,25,2,LaCasaDePapel
x4883309669,x1246077699933835265,2020-04-03 14:10:49,ilaria_tufano,Io che vado avanti con le puntate. #LaCasaDePapel https://t.co/NceQUVnGV0,Twitter for Android,49,0,0,LaCasaDePapel
x476762559,x1246077589174849538,2020-04-03 14:10:22,msfabiola_,"4x01 
Tokyo gioca all'allegro chirurgo e Berlino si reinventa concorrente di Sanremo. 
Poi mi spiegano dove ha trovato il professor una sedia in mezzo al niente.

Volte in cui avrei voluto prendere a schiaffi Tokyo e Arturito: 10000

#LCDP4
#lacasadepapel",Twitter for Android,255,2,1,LCDP4 lacasadepapel
x2570365253,x1246077117433077760,2020-04-03 14:08:30,Denisa_trifu06,"Un puto Maserati
#LaCasaDePapel",Twitter for Android,31,0,0,LaCasaDePapel
x1001472316092571649,x1246075977010016258,2020-04-03 14:03:58,angelnoodlez,"BILAT CIAO, PROFESSOR! #LaCasaDePapel",Twitter for Android,37,2,0,LaCasaDePapel
x2962131879,x1246075157161971719,2020-04-03 14:00:43,nunziata770,"Le parti più belle sono quelle del matrimonio di Berlino dove tutti cantano e ballano le canzoni italiane ,Italia sempre presente<U+0001F973>#LaCasaDePapel #lacasadicarta #LaCasaDePapel4 https://t.co/WrNHuLROld",Twitter for iPhone,175,10,0,LaCasaDePapel lacasadicarta LaCasaDePapel4
x762186990,x1246074894074462209,2020-04-03 13:59:40,itsaalexiss,Nairobi sei la queen della mia vita #LCDP4 #LaCasaDePapel,Twitter for Android,57,1,0,LCDP4 LaCasaDePapel
x2764968493,x1246074733205934081,2020-04-03 13:59:02,grcrdrgz,"Bella Ciao Nairobi <U+0001F62D><U+0001F62D><U+0001F62D>
#LaCasaDePapel",Twitter for iPhone,37,2,1,LaCasaDePapel
x1128425711017046017,x1246074677094567941,2020-04-03 13:58:48,itwasalwayshes,"marsiglia che fa il paragone con la sua cagnolina mi ha commosso tantissimo ma percHÈ DEVO ESSERE COSÌ SENSIBILE QUANDO SI PARLA DI ANIMALIIIIII

#LaCasaDePapel #LaCasaDePapel4 #lacasadicarta https://t.co/iYthW2XkwJ",Twitter for Android,191,22,4,LaCasaDePapel LaCasaDePapel4 lacasadicarta
x328499809,x1246074244372606976,2020-04-03 13:57:05,CarolinaCarol91,Centro di gravita permanente...  #lacasadepapel @VEGAOFICIAL  https://t.co/JH64flqkGP,Twitter for Android,85,1,1,lacasadepapel
x3095137323,x1246073618934554624,2020-04-03 13:54:36,biasbigheart8,"Nessuno spoiler. Ma gli ultimi minuti della puntata 6. Devasto totale. 

#LaCasaDePapel #lacasadicarta4",Twitter for iPhone,103,3,0,LaCasaDePapel lacasadicarta4
x1135318961954930691,x1246073419751469056,2020-04-03 13:53:48,pa_sjj,Ho il terrore di entrare nei social e leggere qualche spoiler ma nonostante tutto chiedo: quale è il vostro personaggio preferito ?! #LaCasaDePapel4 #LaCasaDePapel  #lacasadicarta il mio è: <U+0001F60D><U+0001F60D><U+0001F60D><U+0001F60D> https://t.co/uDgSR9fEzH,Twitter for Android,194,1,0,LaCasaDePapel4 LaCasaDePapel lacasadicarta
x1920580160,x1246073402856583170,2020-04-03 13:53:44,petersistheway,"Comunque il naziskin che diventa rambo a caso dopo essere stato legato per tutta la precedente stagione mi pare un po' esagerato. 
#LaCasaDePapel #LaCasaDePapel4 #lacasadicarla",Twitter for Android,176,0,0,LaCasaDePapel LaCasaDePapel4 lacasadicarla
x3705607338,x1246073348620075010,2020-04-03 13:53:31,BinKhaled10,#LCDP4 #LaCasaDePapel TI AMO<U+0001F60D><U+0001F60D><U+0001F60D> https://t.co/V0isTimG2g,Twitter for iPhone,31,2,1,LCDP4 LaCasaDePapel
x1045631534336741376,x1246073236049162247,2020-04-03 13:53:05,VuNereBologna,"Non è una serie targata @NetflixIT ma è comunque seguita da tanti tifosi virtussini! <U+0001F3F3><U+FE0F><U+0001F3F4>

#VNB | #LaCasaDePapel4 | #LaCasaDePapel | #Netflix

https://t.co/2ctTVIbBXq",Twitter Web App,165,0,0,VNB LaCasaDePapel4 LaCasaDePapel Netflix
x886331961391939584,x1246073157271736321,2020-04-03 13:52:46,chiaraa_bracchi,"Spoiler 
.
.
.
.
.
RAGA MA VOGLIAMO PARLARE DI NAIROBI CIOÈ IO ERO IN PIEDI MENTRE LE SPARAVANO IN TESTA
IO NON CE LA FACCIO IO MI SENTO MALE TI PREFO DITEMI CHE TIRONA TIPO ZOMBIE
.
.
.
.
.
Spoiler
#LaCasaDePapel",Twitter for Android,213,1,0,LaCasaDePapel
x3309780898,x1246072954338738179,2020-04-03 13:51:57,zepam_m,NUN SIMM SCEM CLARO? #amici19 #LaCasaDePapel https://t.co/Dw0d6IabDs,Twitter for iPhone,44,11,0,amici19 LaCasaDePapel
x177288157,x1246072700906266624,2020-04-03 13:50:57,sofy_ibanez,Ma Denver non si chiamava Ricardo? Perché ora si chiama Daniel? <U+0001F633> #LaCasaDePapel,Twitter for iPhone,80,2,0,LaCasaDePapel
x837586429,x1246072518508601344,2020-04-03 13:50:13,Hanavoi,"Se dico che a me #LaCasaDePapel fa cagare perché recitano col culo, quanto sono impopolare?",Twitter for iPhone,91,0,0,LaCasaDePapel
x1219373873034080257,x1246072229953077249,2020-04-03 13:49:05,Nerish71386025,Meno capisci quello che intende più tu dimostri pentito #LaCasaDePapel,Twitter for iPhone,70,0,0,LaCasaDePapel
x746661930790596609,x1246072067520249856,2020-04-03 13:48:26,apooyyyy,"Bella ciao Nairobi <U+0001F496><U+0001F629><U+0001F97A><U+0001F1EA><U+0001F1F8>

#LCDP4 #MoneyHeist4 #LaCasaDePapel https://t.co/1VjJ7SoBtH",Twitter for Android,60,21,2,LCDP4 MoneyHeist4 LaCasaDePapel
